PUÑO  BAÑERA PP,110,95
PUÑO  BAÑERA NICO,97.5,85
PUÑO  BAÑERA SAYCO,127,110
PALOMETA P/LAVAMANO DOBLE,42.5,38
PALOMETA P/LAV DOBLE ALUMINIO,42.4,36
PALOMETA P/LAV  SENCILLA ALUMINIO,42.4,35
PARRILLA ALUMINIO 4 1/2,42.4,35
PVC BENO 14 GRAMO,25,15
PALOMETA P/ LAV SENCILLA,33.9,29.4
PVC HUNTER 4 ONZ,79.23,40
PERA FAMA,59.3,52
PVC REDUCCION 4X3,55,30
PVC REDUCCION 1X3/4,9.32,8
PVC REDUCCION 1X 1/2,10.2,8
PVC RED 3/4 X 1/2,8.5,8
PVC REDUCCION 1 1/2 X 1,25.42,21.82
PVC REDUCCION 2 X 1 1/2,34,31
PVC REDUCCION 3X2,42.4,17.9
PVC REDUCCION 2X1,30,28
HG REDUCCION 1 - 3/4,34,30
HG REDUCCION 1/2 - 3/8,25.4,23.5
PVC REDUCCION 2 X 1/2,30,27
PVC REDUCCION 2 X 3/4,30,26
REJILLA AGUA MAX 1 1/2,97.5,83
REJILLA METAL REDONDA  1 1/2,55.94,50
REDUCCION BRONCE 1/2 A 3/4,51.27,40
HG REDUCCION 3/4 - 1/2 (47503),21.2,17
REJILLA INOX 1 1/2 (WJ500009),105.9,75
HG REDUCCION 3/8 - 1/4,21.2,17.8
REJILLA FOSET PVC 3 3/4,111.86,85
REGADERA FOSET 49246,326.27,260
REGADERA FOSET S/CUELLO 44494,266.95,209
REGADERA FOSET CUADR 49248,424,371.7
DUCHA ELETRICA 49491,1271.2,1109
DESGRASANTE ROLL OVEN 16 OZ,93.22,75
REDUCCION BRONCE  1 A 3/4,64,54
PVC REDUCCION 4X2,51.27,45
REJILLA AGUA MAX 1 1/2 PVC,42,35
REJILLA PVC 2´´,42.37,35
SIFON PVC DE 2 DRENAJE,93.22,80
INTERRUPTOR MACO TRIPLE,114.4,95
SIFON SENC CENT P/LAV,125.85,100
SIFON SENCILLO CROMA 49337,991.5,863
SIFON FLEX FAMA LAV 1 1/4,123,110
SILICON LANCO 70ML CLEAR,195,179
SILICON LANCO WHITE 70ML,102.54,75.4
SILICON LANCO CLEAR 10.3 OZ,360,184
SIFON EASTMAN DOBLE,130.5,50
SILICON LANCO WHITE 10.3OZ,360,175
SILICON ABRO CLEAR 1.5 OZ,114.41,120
SEPARADOR   1 Y 2MM 200 PCS,85,70
SEPARADOR CERAM 2.0 MM ELIT,85,76
SEPARADOR CERAM 5MM CENT,116.52,93
SIFON DOBLE FLEX P/FREG,156.78,135
SIFON FLEX P/FREG VERO,85,40
SIFON SENC  CENTURION,88.56,70
SIFON DOBLE CENTURION,139.83,112
SEPARADOR 1.5 2.5 3 Y 4,34,20
SELLO BOMBA GRAND SUP 1¨,90,60
SELLO BOMBA PEQ,38.14,35
SILICON AURE CLEAR 3 OZ,76.3,68
SILICON AURE GRIS 3 OZ,80.5,68
SILICON TOOLCRAFT CLEAR 70ML,85,65
SILICON TRUPER AZUL 85 G,101.69,76
SIFON FLEXIBLE FOSET C/BOQ 49365,136,117
SIFON FLEXIBLE FOSET C/BOQ 49366,157,138
SILICON GRIS ABRO 1.5 OZ,101.7,90
SIFON SENSILLO EASTMAN,88.56,50
SILICON GRIS TEK BOND,178,150
SIFON DOBLE BLUE MAGIC,127,115
PVC TAPON HEMB 1/2¨,5.08,4.3
PVC TAPON HEMB 3/4,8.5,2
PVC TAPON HEMB D 1¨,12.7,3.9
PVC TAPON HEMB 1 1/2,17,6
PVC TAPON HEMB D 2,25.4,9
PVC TAPON HEMB 3¨,102,90
PVC TAPON HEMBRA  4¨,148,127
TAPON GOMA 1 A 3/4 LAVADERO,25.4,15
PVC TEE 1/2,11.01,9.5
PVC TEE 1¨ SCH-40,21.2,10.27
PVC TEE 1 1/2 SCH-40,32.63,22
HG TAPON M 1/4,15.3,13.06
PVC TAPON REGISTRO 2¨,42.4,37.5
FITTING M 3/4 A 3/8  C/TUERCA,97.88,77
TAPON GOMA 1 1/8 X 1 1/4,13.98,10
TAPON GOMA 1 3/8 X 1 1/2,18.64,12
TAPON GOMA 1 5/8 X 1 3/4,23.31,15
TAPA LICUADORA,51,39
TEFLON TRUP 3/4,17,13
PVC TEE 1 1/2 DRENAJE,42.4,36
PVC TEE 2 DRENAJE,55,45.3
PVC TUBO ELECTRICO SDR 26 1¨,288,230
PVC TEE 4¨ DRENAJE,241.5,228
PVC TUBO ELECT SDR-26  1/2,110,100
PVC TEE 3X2 DRENAJE,110,91
PVC TEE 4X2 DRENAJE,140,130
PVC TEE 4X3 DRENAJE,148.3,100
MASKING TAPE  1 1/2 X 30 YDS,63.6,55
PVC TUBO SCH-40 3/4¨ PRESION,373,344
PVC TUBO SCH-40 1¨ PRESION,559,506
PVC TUBO SCH-40 1 1/2¨ PRESION,970.33,385
PVC TUBO SCH-40 2¨ PRESION,1305,1031
PVC TAPON ROSCADO H 1/2,8.5,6.53
TOMACORRIENTE 220V,32.63,25
HG TAPON M 3/8,17,15
TEFLON TRUP INDUST (12517),76.3,65
HG TEE 1/4,32.63,25
PVC TUBO SDR-13.5 1/2,207.6,187.5
PVC TUBO SDR-13.5 3/4,233,210
PVC TUBO SDR-13.5 1¨,339,246
PVC TUBO SCH-40 ´´ PRESION,0,170
PVC TUBO  DRENAJE 1 1/2',186.44,150
PVC TUBO DRENAJE 2',402.54,350
PVC TUBO DRENAJE 3',741.5,671
PVC TUBO DRENAJE 4',1055,725
TUBO MT 1¨X10,381.35,300
HG TEE FOSET 1/2,59.3,50.4
PVC TUBO SDR-41 1 1/2,390,341
PVC TUBO SDR-41 2[,559.32,510
PVC TUBO SDR-41 3,1050.84,950
PVC TUBO SDR-41 4',1872,1410
TONILLO TANQUE INODORO,30,22
TORNILLO METAL TANQUE,38.2,33
PVC TEE 3,148.3,128.5
TUBO MT 1/2´´ X 10,156.8,124
TAPON INOX H 1/2,60.59,47
NIVEL ALUMINIO 24´´ JOHNSON,275.4,230
TUBO ALUMINIO 3/4 C/CUBF,148.3,130
TAPA INODORO ELONG ELITE,678,541
TAPA METAL REDONDA,17.8,15
PLANA BELLOTA 7¨,212,185
CUBRE FALTA P/LAVAMANOS,18.64,13
HG TEE GALVANIZADA 3/8,34,30
HG TEE 3/4,38,35
HG TEE 1 FOSET,140,122.8
HG TEE 1/2 GALVANIZADA,34,30
TORNILLO PVC TANQUE,25.4,21
LANILLA ROJA,65.25,55
PLANA BELLOTA 9¨,225,196
PVC TUBO ELECT SDR 26  3/4,170.5,158
TOALLA P/CARRO,51,45
TEFLON AMARILLO GRA,25.43,18
TEFLON,0,6.6
TORNILLO BACINETA,17,14
TERMINAL MANG H/M MET 3/4,51,41.3
FITTING 3/8 X 3/8 NPT BRONCE,55,53
TAPA INODORO RED WJ500381,487.3,425
TAPA INODORO REDONDA,339,300
PVC TEE 3/4,12.7,11.4
UNION BRONCE P/MANG 5/16,23.31,16
UNION UNIVERSAL PVC 1/2 FOSET,32.2,28
"HG UNION UNIVERSAL 1/2""",79.23,62
"HG UNION UNIVERSAL 3/4""",130.5,104
UNION DRACER PVC 3/4,50.8,45
UNION DRACER PVC 1/2,23.31,18
UNION BRONCE P/MANG 1/4,23.31,16.7
UNION DRACER 1,55.94,46.5
HG UNION UNIVERSAL 1**,181.78,144
UNION BRONCE P/MANG 3/8,21.2,19.2
UNION UNIVERSAL PVC 1,63.6,52
UNION UNIVERSAL PVC 3/4 FOSET,51,45
UNION P/M PVC 1/2 NARANJA,30,14
UNION DRACER PVC 1 1/2,74.58,60
UNION P/M PVC 3/4 NARANJA,25.4,20
VASTAGO SAYCO LATERAL BAÑERA,203.4,175
VASTAGO PP P/DUCHA,212,185.4
VALVULA CISTERNA 1/2 C/BOYA,233,195
VALVULA SALIDA INODORO GRANDE,403,350
VARILLA P/VALVULA FAMA,21.18,18.5
VALVULA SALIDA P/INODORO,74.58,50
VALVULA CISTERNA PVC 3/4,195,173
VALVULA ENT INOD SEN S/B,135.59,115
VALVULA ENT FAMA INOD C/B,161,134
VALVULA ENT INOD SEMCILLA C/B,83.9,65
VALVULA SERVICIO,34,30
KIT COMPLETA INODORO,242.37,190
DESTUPIDOR P/INOD NEGRO,144,130
DESTUPIDOR P/ INODORO KIKA,135.6,115
VALVULA SALIDA P/INODORO FAMA,156.8,135
VASTAGO SAYCO CENTRO BAÑERA,203.4,175
VALVULA ENT INOD VERO S/B MARRON,241.52,210
DESGRASANTE X12 16 OZ,93.22,79
YEE BRONCE LISA 1/4,41.95,33
PVC YEE 4X2 DRENAJE,106,73.8
PVC YEE 2¨DRENAJE,51,19
PVC YEE 3X3,123,85
PVC YEE 3¨X 2¨DRENAJE,110,80
PVC YEE 4¨X 3¨DRENAJE,178,152
ZAPATILLA P MANGUERA NEGRA,4.66,2.6
TAIRRA BLAN  8X400,4.66,3
TAIRRA NEG 8X500,6.52,3.65
TAIRRA NYLON VERDE,0.94,0.45
GAS 134 A COLD MAX,190.7,151
GAS 134 A MAX COOL C/VALVULA,224.6,200
BUSIN  LICUADORA OSTER,46.6,41
BREAKER GE FINO 40A/1,373,325
BREAKER GE GRUESO 40A/1,372.8,340
BREAKER GE GRUESO 15A/1,372.8,340
CHALECO AMARILLO LARGO,74.58,58
CHALECO VERDE CLARO,85,86
ESCOBA KIKA,148.3,135
ESCOBA IMPERIAL,122.9,108.33
CEPILLO COPA CENT 3X 5/8,254.24,220
RASTRILLO PLAST P/JARDIN SANTUL,318,304
ESCOBA ROSADO,85,70
LONA PLAST 12 X 16,267,225
GANCHO PARED 30MM 5/1,51,45
LAPICERO,9.32,7.29
JUEGO LLAVES ALLEN ONSITE 2618,85,75
JUEGO LLAVES ALLEN EMTOP,212,181
CEPILLO ACERO TACTIX 447325,161,136
CEPILLO ACERO TACTIX 447309,186.5,156
CEPILLO ACERO TACTIX 447327,157,130
CEPILLO ACERO 75MM TACTIX (447327),169.5,144
CEPILLO COPA ACERO 3 TACTIX (447225),275,241
NYLON DE PESCAR 0.30 MM,30,24
NYLON DE PESCAR 0.35 MM,34,31
NYLON DE PESCAR 0.40 MM,63.6,54
NYLON DE PESCAR 0.25MM,38.14,33
NYLON DE PESCAR 0.60 MM,97.5,93
NYLON DE PESCAR 0.90 MM,127,110
NYLON DE PESCAR 0.70,85,65
PIVOT LICUADORA,32.63,18
PESTILLO SAND 40MM,32.63,20
RESINA P/USO GENERAL,975,885
RESINA BOTELLA,170,125
SWAPER #32 COCOI,127,110
SWAPER KIKA #40,254,246
SWAPER KIKA 36,212,175
SWAPER CRIOLLO,85,75
SWAPER # 32 KAK,106,95
TAIRRA SML N/B 16¨,2.12,1.3
TEE 3/8 C/A 3/8 BRONCE,107.21,84
TELA FIBRA  VIDRIO,228.81,195
ANILLA BRONCE 3/8,4.66,2.8
ARANDELA PLANA EJE,1.86,1.5
ACEITE TRUP MULT/30M,42.4,37
ACEITE TRUP MULT/90ML,68,57
ANILLA 1/4,4.23,2.4
ALICATE PRESION SANTUL  10¨,296.6,275
ABRAZADERA MANG  3¨,13.98,7
ABRAZADERA MANG 1/2,4.66,3
ABRAZADERA MANG 3/4,8.5,3.8
ABRAZADERA FIERO 57M 1 1/2 A 2 1/4,34,27
ABRAZADERA FIERO D 1 1/4 A 2¨,30,25
ARANDELA DE PRESION 9/16,1.31,1
ABRAZADERA MANG 1¨,9.32,3.51
ADAPTADOR ONSITE TORN,18.64,10.9
ANILLA  1/2,9.32,8
ANILLA  5/16,4.24,3.5
ACEITE TRUPER LUBRIC 110ML 4 OZ,102,86
BARRA ROSCADA 3/16 X 6,42.4,24
BARRA ROSCADA 3/8 X6,157,130
BISAGRA PERNIO #12 3/8,25.42,17.5
DESTORN PLANO KEER 3/16X8,76.3,64
BISAGRA PERNIO #14  7/16,34,20
BARRENA MET NEGRA 5/16,30,23
BISAGRA PERNIO #16,46.6,41.4
BROCA PLANA 20MM,32.63,25
BISAGRA PERNIO #20,85,76.5
BARRA ROSCADA 1/4X6,63.6,22
BARRA ROSCADA 5/16X6,97.5,50
BANDOLA 7/16  44030,63.5,53.4
BARRA ROSCADA 1/2 X 6,190.7,160
BASE BATERIA ABIERTA 2,466,300
BASE BATERIA CERRADA 2,762,500
BASE BATERIA ABIERTA 4,720,475
TAPA CISTERNA MET 24X24,1483.05,1300
TAPA CISTERNA ALUM 27x27,2712,2500
TAPA CISTERNA ALUM 24X24,2245.76,1930
CERRADURA P PUERTA ENRROLLABLE,233,182
CUBO MECANICO 1/2 X 11MM,29.66,17
CUBO MECANICO 1/2 X 12MM,29.66,17
CUBO MECANICO 1/2 X 13MM,30,20
CUBO MECANICO 1/2 X 14MM,34,19
CUBO MECANICO 3/8 X 15MM,27.96,19
CUBO MECANICO #18,37.29,25
CUBO MECANICO #20,32.63,19
CUBO MECANICO 1/2 X 21,46.61,38
CUBO MECANICO 1/2 X 22,60.59,47.5
CUBO MECANICO 1/2 X 23MM,50.8,37
CACHIMBO P/EST 3/8X1/2,85,74
CACHIMBO P/EST 3/8X3/8,30,19
CARETA SOLDAR INGCO,254.24,223
CUBO MECANICO #10,25.4,17
CUBO MECANICO #17,27.96,19
CUBO MECANICO #16,30,19
CRAYON P/MARCAR AZUL/AMARILLO,30,23
TORN ROSCA 11X1,4.24,3
CAJA HERR PRET 19´´ 20533,677.96,584
CUCHILLO AGUILA 10´´,85,75
CIZALLA GRANDE ROJA,1017,885
CUBO MECANICO #19,32.63,21
HACHA BELLOTA,805,625
CAJA DE EFETIVO 8** TACTIX,722.46,550
CAJA CHICA SAM 200X160X90MM,559.32,473
DISCO CORTE CENTURION 7¨,127.12,110
DESTORN PLANO TOLSEN 6.5X38M,42.4,36
DISCO CORTE CENT 14´´,317.8,275
DISCO PULIR 7¨X 1/4 CENTURION,169.5,145
DISCO CORT HUNTER 4 1/2,23.31,16.7
DESTORNILLADOR TOOL,51.27,33.3
DESTORN ESTRIA TRUP 1/4X6¨ (14079),110,96
DISCO CORTE PRETUL 9¨,85,72.5
DISCO CORTE PRETUL 4 1/2,34,24
DISCO CORTE CENTURION 4 1/2,68,59
DESTORN DIESEL 2 PIEZAS,114.4,104
DISCO CORTE WURTH 4 1/2 X0.40X 7/8,55,46
DISCO PULIR 4  1/2 CENTURION,85,79
DISCO CORTE CENTURION 9X5/64 X 7/8,190.7,158
 DESTORNI JUEGO  6 PS,116.52,86
DESTORN ESTRIA PRET 3/16X4,55,46
DESTORN CUBO 1/4,102,85.6
DESTORN CUBO 5/16,127,106
DESTORN CUBO 3/8,135.17,115
DISCO PULIR 4 1/2  WURTH,72,62
DISCO SIERRA 7-1/4 X 5/8 CENTURION,381.4,320
EMBUDO,93.22,75
ENGRAMPE CAMA SML,55.08,48
FILTRO P/NEVERA 25G,119,104
FERRULES 1/4,4.66,4
FERRULLES 3/8,6.52,4.2
FERRULES 5/16,8.5,6.7
MANITAS LIMPIA,85,60
ALCOHOL 1/2 GAL,297,250
HG TAPON H 1¨,27.96,22
HG TAPON H 1/2,21.2,14
HG TAPON H 1/4,30,25
GUIA OLIVA P/PUE 1 1/2 30mm,63.55,56
GUIA OLIVA P/PUERTA 2 40X44,118.6,91
GUIA OLIVA P/PUERTA 40X60,165.3,124
GUANTES TOTAL,55,38
HG TAPON H 3/4,25.4,20
HILO BALLENITA # 05,140,111
HILO BALLENITA  #9,140,121.5
IMPER P/BOMBA,170,148
IMPER P/BOMBA CAJA VERDE,135.6,117
JUEGO LLAVES ALLEN 10 PSC,148.3,128
JUEGO LLAVES ALLEN 13 PSC,174,152
CUERDA GUITARRA 5TA,29.66,27.78
CUERDA GUITARRA 1RA,21.2,14
CUERDA GUITARRA 2DA,25.4,17.36
CUERDA GUITARRA 3RA,25.4,20.83
CUERDA GUITARRA 4TA,29.66,24.3
CUERDA GUITARRA 6TA,50.85,42.35
JUEGO LLAVES TRUP TORX 15552,190.7,153
 PRET LLAVES ALLEN 21850,41.95,32.5
TORN ROSCA MIL #12 X1 1/2,8.5,6
JUEGO RELOJERO,116.52,85
LLAVE MEC PRET #10,59.3,51
LLAVE MEC BENO #8,38.14,32
PALA REDONDA PRET,415.25,350
LLAVE MEC PRET #11,63.6,54
LLAVE MEC PRET #12,65.25,56
LLAVE MEC ONSITE # 17,119,105
LLAVE STILSON 8¨ NARANJ,190.7,166.5
LLAVE STILSON 10¨,256.36,202
LLAVE STILSON PRET 12¨,339.32,260
LLAVE STILSON TRUP 8¨,368.23,302
LLAVE STILSON TRUP 10¨,445,370
LLAVE MEC SML  #15,42.4,35
LLAVE AJUSTABLE PRET 10¨,326.3,253
LLAVE AJUSTABLE #12 PRET,466.1,405
LLAVE STILSON 12¨,615.25,500
LLAVE MEC PRET  #13,76.27,63.4
LLAVE MEC SEN #12,34,40
LIMPIADOR ESPUMA 650ML,190.7,170
LLAVE MEC BENO #15,55,41.4
NAVAJA PRET PLAST AMARILLA,42.4,35
LLAVE TALADRO 1/2 Y 3/8,27.96,12
LLAVE MEC SML #11,34,28
LLAVE MEC BENO #12,51,31.5
LLAVE RUEDA TRUPER 15480,619,520
LLAVE MEC BENO # 19,93.22,76.5
LLAVE RUEDA PRET 21801,415.3,345
LLAVE STILLSON HUNTER 18´´,722.46,350
LLAVE MEC SML #13,51,40
LLAVE MEC SML #23,85,55
LLAVE MEC SML #19,76.3,55
LAPIZ P/ CARPINTERO,8.5,5
LLAVE MEC BENO #17,93.2,76.5
LLAVE MEC BENO #14,55,50
LLAVE MEC SML #22,85,55
LLAVE MEC YETI #13,59,50
CUCHILLO TACTIX,508.4,450
NAVAJA TRUP REFORZADA,110,86
PALOMETA FIERO 4X5,18.6,16.2
PISTOLA P/PINTAR INGCO,1267,1102
PALOMETA FIERO 5X6,24,20
PALOMETA FIERO 8X10,51,43
PALOMETA FIERO 10X12,68,58.5
PALOMETA FIERO 12X14,72.3,55
PINZA SACA CLIP RUDO,119,100
PESTILLO SOLDABLE,106,85
PESTILLO PALOTE SORDAR,172.46,125
PALOMETA COFLEX P/LAV,76.3,64.5
PORTA ELECTRODO 300 A WELDIGN,161,138
PALOMETA REF BL 8X12,178,160
PALOMETA REF BL 12X20 (QTL0011MS),178,155
PINZA WORKPRO PUNTA LARGA 6´´,106,87.3
PINZA CORTE C/AGARRE,242.37,195
PORTA ELECT INGCO WAH3008,275.4,220
PORTA ELECTRODO 500A WELDING,170,150
ALICATE TOTAL 8´´ 110806P,237.3,199
PINZA PRESION SANTUL 10´´,302.96,240
PESTILLO BENO 100 MM,76.3,58.5
PINZA HUNTER 9,344.92,250
JUEGO LLAVES ALLEN 8 PCS,55,46
PINZA CHOFER PRET 8¨ ALICATE,190.7,154
PINZA CHOFER PRETUL 6¨ 22651,139,121
POLEA HUNTER 1¨,51,35
PINZA CORTE PRETUL 6´´ (22636),148.3,127
ALICATE MEC BENO #8,148.3,125
PESTILLO ELITE 70MM,63.6,52
PESTILLO EL FUERTE 70MM,63.6,48.6
PESTILLO BENO 70MM,63.6,55
PESTILLO GOOLD 60MM,55.94,45
PESTILLO CROMADO,34,20
JUEGO LLAVES TOOLS RLC004,161,140
PINZA PELA CABLE TRUP 17360,720.33,628
PILA RAYOVAC GRANDE RED D2,161,140
PESTILLO BRICKEL 4´´,63.6,30
PINZA CORTE ONSITE  8´´ CORTA,190.7,166
POLEA ZINC 1 1/2,148.3,132
POLEA ZINC 2´´,258.5,228.33
PESTILLO BENO 60MM,63.6,54
PESTILLO SAND 60MM,38.13,31
REMACHE 1/8 X 5/16,0.46,0.36
RATONERA METAL,233,175
REMACHE 5/32 X 1/8,0.68,0.6
REMACHE 1/4 X 1/2,2.2,1.85
REMACHE 5/32 X 3/8,0.76,0.7
REMACHE 5/32 X 1/2,0.68,0.46
REMACHE 1/8 X 3/16,0.46,0.35
REMACHE 3/16 X 1/2,1.4,1.22
REMACHE 1/8 X 1/8,0.7,0.49
REMACHADORA PRET 22850,297,255
REMACHADORA HAND RIVET,144.3,122
RECOGEDOR ECO,97.5,83.33
REPUESTO P/NAVAJA,8.5,6
SEGUETA BIMETAL,55.94,50.7
SEGUETA BELLOTA,55,50
SOLDADURA RHEINKRAFT 3/32,76.3,68
SOLDADURA WELDING  1/8,80.5,70
TORN ROSCA MIL #10X3/4,3.39,2.2
TORN ROSCA MIL #10X 1/2,2.54,1.5
TORN NERO 1/4X2,4.66,2.5
TORN ROSCA MIL# 12X4,17,12
TORN ROSCA 13X1 1/2,5.59,3.95
TUERCA LICUADORA,42.4,34
TORN DIABLITO 12X1 1/2,1.61,1.4
TORN ROSCA MIL #10 X1 1/2 Y 1 1/4,5.08,3
TORN ROSCA MIL # 8X2 1/2,5.93,2.75
TORN ROSCA FIERO 1/2X6,42.37,38
TIZA  HERRERO,8.5,4
TORN ROSCA MIL # 10X2 1/2,8.5,4
TORN ROSCA 12 X 1/2,3.73,2
TORN ROSCA 11 X 2,8.5,7
TORN TIRAFONDO C/HEXAG 1/4 X 1 1/2,2.54,2
TORN ROSCA 17X 2,13.98,10
ARANDELA PLANA #10,0.72,0.6
TUERCA 17MM,4.24,2.5
TORN ROSCA FIERO 7/16X2,14.4,12
TORN ROSCA MIL #10 X 1,4.24,3
TORN ROSCA 3/8 X 3,13.98,10
TORN ROSCA 12X1,5.08,3.5
TORN 10 X 1 1/2,4.66,2
TIZA PARED BLACA,4.66,2.5
TORN ROSCA 3/8 X 1 1/2 NEGRO,11.9,10
TUERCA 1/2,3.27,2.56
TORN TIRAFONDO 10X2,1.9,1.1
TORN ESTUFA 8X1/2,2.33,1
TORN TIRAFONDO 12X1 1/4,1.95,1.3
TORN ROSCA MIL #12X3,15.3,10
TEE MEC #10,72.03,60
TEE MEC # 8,72.03,58.5
TARUGOS PLOMO 1/4 LARG,12.7,10.6
TARUGOS PLOMO 5/16 CORT,11,9.3
TARUGOS PLOMO 3/8 LARG,30,20
TARUGOS PLOMO 3/8 CORT (AGRO),25.4,20
TUERCA GALVANIZADA 3/8,2.11,1.54
REMACHE 3/16 X 3/8,1.4,1.2
HG TAPON H 3/8,21.2,18
TARUGOS PLOMO 1/4 CORT,8.5,7
TORN ESTUFA 8X3/4,2.33,1.2
TORN TIRAFONDO C/HEXAG 1/4 X 2,3.4,2.3
TORN TIRAFONDO 6X 1 1/2,0.85,0.68
HG TAPON M 3/4,17,10
TORN TIRAFONDO 8X1/2,0.68,0.6
TUERCA # 8 MIL,0.85,0.45
TUERCA # 10,1.3,0.5
TORN TIRAFONDO 8X1 1/2,1.06,0.66
TORN CARRUAJE 1/4 X 3¨,8.5,3.9
TUERCA GALVANIZADA 5/16,1.7,1
TORN CARRUAJE 1/4 X1 1/2,4.23,1.95
TARUGOS PLOMO 5/16 LARG,14.4,12.2
TORNILLO SPARRAGO 5/16X2,4.24,3.5
TORNILLO SPARRAGO 1/4X2,3,2.6
TUERCA GALVANIZADA 1/4,1.27,0.68
TUERCA #12 MIL,2.11,1.2
TORN GALVANIZADO 5/16 X 1¨,1.86,1
TORN CARRUAJE 5/16X1,4.23,2.9
TORN CARRUAJE 5/16 X 1 1/4,4.65,2.9
TORN ESTUFA 5/32 X 1 1/2,1.86,0.67
TORN LISO 3/8 X 1 1/2,7,5.5
TORN CARRUAJE 5/16 X 1 1/2,5.9,4
TORN ESTUFA 3/16 X 2¨,1.86,0.89
TORNILLO SPARRAGO 5/16X2 1/2,4.24,2.66
TUERCA 19MM,5.08,4.25
TORN TIRAFONDO 12X1,1.27,1.05
TORN ROSCA FIERO 5/16X1 1/2,5.93,4.7
TORN CARRUAJE 3/8 X 1 1/2,10.2,8
TORN ROSCA 3/8 X 2 C14,8.5,7.5
TORN ROSCA 11X 1/2,2.79,1.45
TORN GALVANIZADO 5/16 X 1 1/2,5.59,4.22
TORN LISO 3/8X2,9.32,7
TORN TIRAFONDO C/HEXAG 3/8X2,5,4.4
HG TAPON M 1´´,25.42,16
TUERCA 22MM,6.52,5
TORN CARRUAJE 3/8X4,17,12
TORN DIABLITO 8X3,2.12,2
TORN ALUZIN 12X1,1.7,1.48
TORN TIRAFONDO 8X1,0.76,0.65
TORNILLO ROSCADOS 1/2X2,13.98,11.5
TORN DIABLITO 10X1 1/2,1.02,0.76
TORN CARRUAJE 1/4 X 2,5.08,2.9
TORN ALUZIN 14X1,2.45,2.2
TORN ROSCA 3/8X1,8.5,7.5
TORN ALUZIN 14X2,2.54,2.25
TORN CARRUAJE 3/8 X 3/4,4.24,1.75
TORN ESTUFA 3/16X3,4.23,3.3
TORN ROSC # 10 X 4,8.48,5.5
TORN ROSC # 11X1,4.24,2.2
TAPA CANDADOS,263,185
TORN DIABLITO 10X2,1.95,1.7
TORN ROSCA 11X2 1/2,8.5,7
TORN DIABLITO 6X1´´,0.5,0.4
TORN TIRAFONDO 12X1/2,0.94,0.71
TORN CARRUAJE 1/4 X 1¨,3,2
TORN CARRUAJE 5/16 X 2 1/2,8.47,5.62
TORN CARRUAJE 5/16 X2,6.78,3.75
TORN CARRUAJE 3/8 X 2,8.5,5.58
HG TAPON M 1/2,21.2,16
TORN CARRUAJE 5/16X4,12.7,8.82
VIDRIO SOLDAR #11,17,15
VIDRIO SOLDAR #12 Y 10,12.7,10
YEE MECAN # 8 10 12,76.3,63
ATOMIZADOR,81,66
INTERRUPTOR PROW COMBINADO,97.5,84
GUANTES GOMA NEGRO SML,127,110
ALAMBRE GOMA 1.5/2 MM,18.64,18
MANGUERA FLEXICON 1/2X100,966.1,845
MANGUERA FLEXICON 3/4X100,1364.4,1132
MANGUERA FLEXICON 1/2 X25,360,314
MANGUERA P/BOMBA 48¨,157,120
MANGUERA FLEXICON 3/4X50,805,557
MANGUERA FLEXICON 3/4X75,953.38,798
MANGUERA FLEXICON 1/2X50,593.22,520
MANGUERA FLEXICON 3/4X25,504.23,330
MANGUERA FLEXICON 1/2X75,805.08,680
RASTRILLO HIERRO SML,199,146
TIJERA TRUP 10´´  18551,708.48,563.5
TIJERA P/JARDIN PRET (23060),436.4,380
TIJERAS PRETUL 3¨,394.07,344
TIJERA HUNTER 12´´,372.88,200
YEE P/LAVADORA,85,68
TOKA ANTIOX GRIS 1/4,202,216
KING ANTIOX NEGRO 1/4,212,185
KING ANTIOX ROJO 1/4,212,190
ACIDO MURIATICO 1/2 LITRO,30,26
AMONIACO 1/2 LITRO,27.96,18
LLAVE BOLA LICO PVC 3/4,55,49
CEPILLO LIMPIA BATERIA,93,82
CRIOLINA,55,50
COAB LIMPIO  DRENAJE,170,150
LAMPARA 65W,1144,900
LAMPARA LED 10W,191,147
LAMPARA LED 20W,338.98,248
LAMPARA LED 30W,593,495
LENTE SOLDAR NEG INGCO,102,84
LLAVERO PLAST 10/1,8.47,7
LLAVE MEC PRET #14,88.98,77
CLEANER LIMPIADOR DE PISO,72,60
ESTAÑO TRUP SOL-60/40 249 FT,8.5,7
MADERA PINO AM BTO 1X2X10,203.4,190
MADERA PINO AM BTO 1X5X12,340,217
MADERA PINO AM BTO 1X6X10,542.4,525
MADERA PINO AM BTO 2X4X16,1017,1048
MADERA PINO AM BTO 2X2X14,424,221
MADERA PINO AM BTO 1X10X14,678,595
PLAY WOOD 1/4,1080,1050
PLAY WOOD 3/16,678,400
PLAY WOOD 3/4,2542.5,2650
MADERA PINO AM BTO 1X4X16,550.85,485
MADERA PINO AM CEP 1X4X14,487.3,233
MADERA PINO AM BTO 2X2X10,339,166
MADERA PINO AM BTO 1X4X10,390,370
MADERA PINO AM BTO 1X4X14,521.19,518
MADERA PINO AM BTO 2X3X14,890,875
MADERA PINO AM BTO 2X4X12,800.84,786
CARTON PIEDRA 4X8,297,230
ADERA PINO AM BTO 1 X 8 X10,398.3,377.4
MADERA PINO AM BTO 1X4X14,504.23,490
MADERA PINO AM BTO 1X8X10,720,666
MACHETE BELLOTA 18,284,243
